hours-per-week,age,capital-gain,capital-loss,workclass,education-num,marital-status,race,gender,income,occupation
44,23,0,0,4,12,2,4,1,2,7
39,5,0,0,4,8,2,2,1,0,14
39,19,0,0,4,9,2,4,1,2,1
44,34,0,0,4,8,2,4,1,2,3
44,13,0,0,4,6,2,4,1,1,3
31,6,0,0,4,3,2,4,1,0,14
55,9,0,0,4,8,2,4,0,0,7
49,19,0,0,4,8,2,4,1,0,12
39,41,0,0,4,10,6,4,0,1,10
49,15,81,0,4,9,2,4,1,2,14
12,54,0,0,4,4,6,4,0,0,12
39,27,0,0,4,8,0,4,1,1,7
39,28,0,47,4,4,2,4,1,2,8
39,0,0,0,4,4,2,4,1,0,8
43,15,0,0,6,8,2,4,1,1,3
57,29,0,0,6,9,2,4,1,2,4
49,21,0,0,6,8,2,4,1,2,10
29,40,0,0,2,8,6,4,0,0,8
39,11,0,0,4,8,4,4,1,0,3
78,12,0,0,6,5,0,4,1,1,3
44,14,0,0,4,9,0,4,1,1,3
39,8,0,0,4,12,2,4,1,2,10
34,27,0,0,4,3,2,4,1,0,3
39,6,26,0,4,8,2,4,0,0,7
39,24,0,0,7,11,2,4,1,1,11
39,21,110,0,4,10,0,4,0,2,10
39,27,0,0,4,8,2,4,1,1,3
49,17,98,0,4,12,2,4,1,2,10
44,8,0,0,0,11,4,4,1,0,0
39,25,0,0,4,3,6,4,1,1,3
39,25,0,0,6,8,2,4,1,0,3
49,24,0,0,4,9,2,4,1,1,12
49,30,0,0,4,9,2,4,1,1,14
39,17,0,0,1,7,2,4,1,1,3
39,26,95,0,1,8,2,4,1,2,5
55,28,0,0,1,9,2,4,1,2,10
39,19,0,0,1,8,0,4,0,1,1
39,25,0,0,2,3,2,4,1,1,3
69,32,0,51,4,6,2,4,1,1,14
39,28,0,0,4,8,2,4,1,1,7
39,37,4,0,4,8,6,4,1,1,7
39,4,0,0,4,8,4,4,1,0,6
59,19,0,0,4,8,2,4,1,2,14
43,6,0,0,4,8,0,4,1,0,6
39,7,0,0,4,8,4,4,1,0,6
38,4,0,0,4,5,4,4,0,0,1
39,13,0,0,5,8,0,4,0,0,1
54,9,0,0,4,5,2,4,1,0,3
24,38,0,0,6,12,2,4,0,1,4
59,22,0,0,6,12,2,4,1,0,12
39,36,0,0,4,9,6,4,0,1,12
39,4,0,0,5,9,4,4,1,0,4
49,3,0,0,4,9,4,4,0,1,12
39,15,0,0,4,8,2,4,1,1,7
39,18,0,0,4,6,4,4,1,0,7
39,26,0,0,4,8,2,4,1,2,3
29,4,0,0,0,9,4,4,0,0,0
39,37,0,0,4,5,2,4,1,0,14
39,13,0,0,4,8,2,4,1,0,7
39,21,0,0,6,8,2,4,1,2,14
59,24,0,0,2,13,2,4,1,1,10
59,12,0,0,4,8,0,4,1,1,3
51,29,0,0,4,9,4,4,0,1,7
49,32,36,0,4,3,2,4,1,1,14
19,7,0,0,0,4,4,4,0,0,0
39,23,0,0,4,4,0,4,0,0,8
39,12,0,0,4,12,4,4,0,0,1
39,14,0,0,4,10,0,4,1,1,14
39,6,0,0,4,9,4,4,0,0,12
39,44,0,0,4,8,0,4,0,0,7
39,18,0,0,2,7,2,4,1,0,5
39,8,0,0,4,2,2,3,1,1,7
39,46,0,69,0,8,0,4,0,0,0
39,17,0,0,4,8,0,2,0,0,7
39,19,0,0,4,8,4,2,1,0,3
19,6,0,0,7,9,4,2,1,0,1
44,20,0,0,4,8,4,2,1,0,14
29,21,0,0,4,8,5,2,0,0,9
39,9,0,0,4,8,4,2,0,0,7
39,13,0,0,0,8,4,2,0,0,0
39,19,0,0,4,5,0,2,0,0,7
39,34,0,0,4,10,2,4,1,1,12
39,43,0,0,4,2,2,4,1,1,14
39,35,0,0,4,3,2,4,1,1,3
39,5,0,0,4,4,4,4,1,0,3
39,4,0,0,4,8,2,4,1,1,5
39,7,0,0,4,8,4,2,0,0,3
39,8,0,0,4,8,4,2,0,0,8
39,46,0,0,4,8,2,4,1,0,3
39,34,0,0,4,8,2,4,0,1,7
19,32,0,0,6,4,0,4,0,0,8
7,59,0,0,0,2,2,4,1,0,0
54,27,0,0,6,7,2,4,1,2,4
7,55,0,0,0,8,6,4,0,0,0
39,10,0,0,4,9,2,4,1,2,10
39,57,0,0,6,14,0,4,1,1,10
39,46,0,0,4,4,2,2,1,0,5
39,3,0,0,4,8,0,2,0,0,12
39,54,0,0,4,2,2,4,1,0,14
39,46,0,0,4,1,0,4,1,0,14
34,26,0,0,4,9,0,4,1,0,3
39,1,0,0,6,5,4,4,1,0,5
39,6,0,0,4,5,2,4,1,1,6
49,40,52,0,4,12,2,4,1,2,10
39,24,0,0,4,8,4,2,0,0,12
11,28,0,0,0,8,2,4,1,0,0
39,10,0,0,4,4,4,4,1,0,5
39,4,0,0,4,8,0,4,0,0,7
39,30,0,0,4,10,2,4,1,1,6
39,7,0,0,4,12,4,4,1,1,13
44,10,0,0,4,12,2,4,1,1,4
39,8,0,0,4,10,4,2,0,0,13
39,20,0,0,4,8,2,4,1,1,3
39,16,0,0,6,8,4,4,1,0,3
34,5,0,0,4,7,4,4,1,0,8
39,32,0,0,6,8,2,4,1,2,3
39,39,0,51,5,8,2,4,1,2,12
39,11,0,0,4,8,2,4,1,0,3
49,39,112,0,5,12,2,4,1,2,12
34,5,0,0,6,9,4,4,1,0,8
29,15,0,0,4,12,0,4,0,1,12
39,13,0,0,4,8,0,4,0,0,3
59,14,0,0,4,8,2,4,1,1,14
9,48,0,0,0,8,2,4,1,0,0
39,10,0,0,4,8,2,4,0,1,4
39,13,0,0,4,9,2,4,0,1,1
11,17,0,0,4,9,2,4,0,2,8
64,12,0,0,4,9,2,4,0,1,1
39,10,0,0,4,12,2,4,1,1,7
39,39,0,0,4,8,2,4,1,1,13
39,34,0,0,7,13,2,4,1,2,4
39,10,0,0,4,8,2,2,1,1,6
39,17,0,0,4,8,4,2,0,0,7
39,26,0,0,4,8,2,2,1,1,6
39,38,26,0,0,3,2,4,1,0,0
39,10,0,0,4,8,5,4,0,0,7
39,16,0,0,4,8,4,2,0,0,7
42,18,0,0,4,9,2,4,1,2,12
39,22,0,0,4,8,0,4,0,0,1
39,21,0,0,4,9,2,2,1,0,3
39,16,0,0,4,10,4,2,0,0,7
39,14,0,0,4,10,2,4,1,1,13
37,28,0,0,2,9,0,2,0,0,1
39,8,0,0,4,9,4,2,1,0,8
39,20,60,0,4,9,2,4,1,1,7
39,25,0,0,4,8,0,4,0,0,3
39,1,0,0,4,8,4,4,0,0,12
78,29,0,0,1,9,2,4,1,2,1
39,73,0,0,4,3,2,4,1,1,7
59,3,0,0,4,8,2,4,1,1,1
39,15,0,0,4,12,4,4,1,1,7
59,22,0,0,4,8,2,4,1,2,4
39,13,0,0,4,5,0,4,0,0,8
39,33,0,0,4,3,2,4,1,0,3
47,8,0,0,4,11,4,4,1,1,12
44,3,0,0,4,9,4,4,1,0,12
49,1,0,0,4,9,4,4,1,0,4
59,22,0,0,6,12,2,4,1,1,12
44,46,0,0,4,5,2,4,1,0,1
39,11,0,0,4,8,5,2,0,0,12
39,20,0,0,4,8,2,4,1,0,3
19,0,0,0,0,5,4,4,0,0,0
44,19,0,0,4,12,2,4,1,1,3
39,38,0,0,4,4,2,4,1,0,5
39,11,0,0,4,5,2,4,1,0,3
39,33,0,0,4,8,0,4,1,0,7
39,20,0,0,4,8,0,4,0,0,7
39,18,0,0,7,8,0,4,0,0,10
39,5,0,0,4,8,0,4,1,0,14
49,20,0,0,4,8,2,4,1,1,14
39,18,0,0,4,9,2,4,1,1,14
81,26,0,0,4,4,2,4,1,0,1
39,25,0,0,4,8,2,4,1,1,3
39,12,0,0,4,6,0,4,0,0,7
39,37,0,0,0,2,2,4,1,1,0
44,30,0,0,4,8,0,4,0,0,12
44,4,0,0,4,6,4,4,1,0,6
64,34,0,50,4,9,2,4,1,2,4
39,34,0,0,4,8,0,4,0,0,1
39,4,0,0,4,8,4,4,1,1,6
39,20,0,0,4,8,2,4,1,1,7
39,9,0,0,4,8,4,4,0,0,7
39,9,0,0,4,8,4,4,1,0,6
29,12,0,0,4,8,4,2,1,0,5
29,10,0,0,4,8,4,2,1,0,5
39,17,0,0,4,9,0,4,0,0,1
39,41,0,0,4,8,2,4,1,1,3
39,8,0,0,4,12,4,4,0,0,12
47,18,0,0,4,8,2,4,1,1,3
34,2,0,0,4,9,4,4,0,0,8
39,25,45,0,4,8,2,4,1,1,3
4,0,3,0,4,5,4,4,1,0,5
39,17,0,0,4,8,2,4,1,2,7
39,12,0,0,4,6,4,2,0,0,8
57,7,0,0,4,5,0,4,0,0,6
39,8,0,0,4,6,0,4,1,0,7
49,9,0,0,4,8,2,4,1,2,14
42,10,0,0,2,10,4,4,1,0,1
29,19,0,0,4,9,0,4,0,0,7
49,18,0,0,4,8,2,4,1,2,4
15,48,0,0,4,4,2,4,1,1,11
39,17,0,0,0,8,4,2,0,0,0
39,19,0,0,4,4,4,4,1,0,6
39,13,0,0,4,9,2,4,0,2,1
49,39,0,0,4,12,2,4,1,1,10
39,16,0,0,4,8,2,4,0,1,1
39,24,0,0,4,9,2,4,1,2,3
7,25,40,0,0,12,2,2,1,0,0
19,3,0,0,4,9,4,2,1,0,8
39,47,0,0,4,8,2,4,1,2,12
39,13,0,0,0,8,4,4,1,0,0
39,13,0,0,4,8,3,4,0,0,1
39,40,0,0,4,4,2,2,1,2,3
39,12,0,54,4,10,4,2,1,0,13
39,7,0,0,4,9,4,2,1,0,6
39,36,0,0,4,3,2,4,1,1,3
36,8,0,0,4,8,0,4,0,0,12
54,23,0,0,4,5,4,2,1,0,3
19,6,0,27,4,8,4,2,0,0,3
39,34,0,0,2,12,2,4,1,2,4
49,10,0,0,4,12,0,4,0,1,10
44,10,0,50,5,12,2,4,1,2,4
39,12,0,47,4,12,2,4,1,2,4
34,52,12,0,0,8,2,4,1,0,0
19,2,0,28,4,7,4,4,1,0,8
49,33,0,0,4,8,2,4,1,2,12
15,58,117,0,0,12,6,4,0,2,0
49,24,0,0,4,12,6,2,1,1,12
19,1,0,0,4,6,4,2,1,0,1
73,10,0,0,4,12,2,4,1,2,12
39,21,0,0,4,12,2,4,1,2,12
39,28,0,0,4,12,2,4,1,2,4
7,34,0,0,0,2,2,2,1,0,0
54,21,0,0,4,8,2,4,1,2,12
59,34,0,0,5,6,2,4,1,2,3
39,10,0,0,5,4,4,4,1,0,3
39,25,0,0,1,13,2,4,1,2,4
39,28,0,0,4,9,0,2,0,0,8
39,24,0,0,4,8,4,4,0,1,1
54,29,0,0,4,12,2,4,1,2,12
39,26,0,0,4,7,2,4,1,1,3
29,3,0,0,4,8,4,4,1,0,8
34,52,0,0,4,8,2,4,1,1,12
15,5,0,0,4,9,4,4,0,0,1
30,48,0,33,4,3,6,2,0,0,9
39,9,0,0,4,9,2,2,1,1,7
29,34,0,0,4,6,0,2,0,0,8
31,9,0,0,4,12,4,2,0,0,1
39,9,0,0,4,12,4,2,0,0,1
59,14,98,0,1,13,2,4,1,2,4
44,15,0,0,4,12,2,4,1,2,4
49,36,0,0,2,8,2,4,0,2,4
54,15,0,0,4,8,2,4,1,2,12
44,16,0,0,4,11,4,4,1,1,3
44,26,0,0,4,12,5,4,1,0,10
32,21,98,0,1,11,2,4,0,2,1
59,21,122,0,6,13,2,2,1,2,10
39,26,0,0,4,8,5,2,0,0,4
69,29,0,0,7,9,2,2,1,2,11
39,27,0,0,4,8,0,2,0,0,1
39,24,0,0,7,13,2,2,0,0,4
23,22,0,0,4,9,0,2,1,0,3
23,18,0,0,0,8,4,2,1,0,0
39,4,0,0,4,8,4,4,1,1,14
49,20,0,0,4,12,2,4,1,2,4
39,39,0,0,4,8,0,2,0,1,13
39,13,0,0,2,11,4,2,1,1,11
39,10,0,0,4,12,4,2,0,0,12
44,32,0,0,4,12,0,4,1,1,4
70,25,0,0,7,14,2,1,1,2,10
39,9,0,0,7,11,4,2,0,1,1
39,6,0,0,4,9,4,2,0,0,4
3,41,0,0,0,8,4,4,0,1,0
39,23,0,0,4,13,2,4,1,2,4
55,27,0,0,4,8,0,2,0,0,7
39,7,0,0,4,7,4,2,1,0,7
39,44,0,32,4,3,2,2,1,1,14
39,6,0,0,4,9,4,2,0,0,7
19,2,0,0,4,9,4,2,0,0,12
39,11,0,0,4,9,4,2,0,0,1
29,41,98,0,5,12,2,4,1,2,4
39,13,0,0,4,9,4,2,0,0,8
49,30,112,0,7,15,2,4,1,2,10
39,29,0,0,4,8,2,2,1,1,14
39,13,0,0,4,12,2,2,0,2,1
37,27,0,0,4,8,4,2,0,0,8
39,29,0,0,7,10,5,2,0,0,1
49,9,0,0,4,9,4,2,0,0,8
39,21,0,0,7,8,4,2,0,0,8
9,4,0,0,4,9,4,2,1,0,5
39,8,0,0,7,9,4,2,1,0,13
39,21,0,0,1,9,2,2,1,1,8
19,7,0,0,4,6,4,2,0,0,12
39,10,0,0,4,9,4,2,0,0,1
44,12,0,0,4,9,4,2,1,0,6
39,13,0,0,2,9,5,2,1,1,6
52,16,0,0,0,6,5,2,0,0,0
69,13,0,0,5,9,2,2,1,1,3
59,16,0,0,7,12,2,4,1,2,10
49,20,0,0,4,9,2,4,1,1,1
39,16,0,0,4,3,2,2,1,1,7
39,21,0,0,2,14,2,2,1,2,10
39,27,0,0,4,8,2,2,1,1,3
39,29,0,0,4,12,0,2,0,1,10
49,41,112,0,4,12,2,2,1,2,12
29,24,0,0,4,13,0,2,0,0,8
39,25,0,0,4,11,2,2,0,2,1
39,25,0,0,1,9,2,2,1,1,14
24,3,0,0,4,9,4,2,0,0,1
39,26,0,0,6,8,2,2,1,2,4
39,22,0,0,1,12,0,2,0,1,4
54,30,0,81,5,14,2,4,1,2,10
39,25,0,0,4,13,2,4,1,2,10
44,23,0,0,6,12,2,4,1,1,4
59,31,0,0,2,12,0,4,0,1,10
39,30,0,0,4,9,0,4,0,0,8
39,34,0,0,4,8,0,4,0,1,8
39,8,27,0,4,9,4,4,1,1,8
39,36,0,0,4,8,6,2,0,0,1
39,14,0,0,4,9,0,4,1,0,7
39,7,0,0,4,9,4,4,1,0,7
39,29,0,0,1,9,0,4,1,1,13
59,33,0,0,4,9,2,4,1,2,13
29,5,0,0,4,9,4,2,0,0,1
39,25,0,0,1,8,5,2,0,1,8
39,39,0,0,4,8,0,4,0,0,1
39,27,0,0,4,8,0,4,0,0,8
36,7,0,0,0,8,5,2,0,0,0
47,4,0,0,4,8,0,4,0,0,12
39,10,0,0,6,9,2,4,1,0,4
39,12,0,0,4,8,2,4,1,1,3
39,11,0,0,4,8,4,2,1,0,3
59,18,0,0,6,8,3,4,1,0,5
39,5,0,0,4,6,4,4,1,0,8
39,5,0,0,4,9,2,2,1,1,4
59,32,0,0,0,8,2,4,0,1,0
39,10,0,0,2,11,4,2,0,0,1
19,54,92,0,4,8,2,4,1,1,11
34,50,0,0,5,12,6,4,0,0,8
49,21,0,50,7,9,2,4,1,2,11
39,34,0,0,2,13,4,4,1,1,10
44,16,0,0,4,11,2,4,1,1,12
39,26,78,0,4,13,6,4,1,2,4
47,15,0,19,4,8,2,4,1,1,10
39,18,0,0,1,9,4,2,0,0,8
39,26,0,0,4,9,2,2,1,2,4
19,4,0,0,0,9,4,2,1,0,0
39,30,0,0,1,9,0,4,0,0,1
39,43,98,0,4,10,2,4,1,2,10
4,5,0,0,0,11,4,4,0,0,0
23,7,0,0,4,9,4,4,1,0,6
39,6,0,37,4,9,4,4,0,0,1
39,18,0,0,4,9,5,2,0,0,4
39,32,0,0,1,12,2,4,1,2,10
39,6,0,0,4,12,4,4,1,0,4
39,2,0,0,0,9,4,4,1,0,0
39,32,0,0,7,9,2,4,1,1,5
39,26,0,0,4,12,0,4,0,1,8
39,28,52,0,4,8,2,4,1,2,10
19,6,0,0,4,9,0,4,0,0,1
39,29,0,0,6,9,2,4,1,0,4
39,38,0,0,2,5,2,4,1,0,1
49,30,0,0,2,12,2,4,1,2,10
31,21,0,0,4,8,5,2,0,0,8
34,16,0,0,7,13,4,2,0,1,10
34,64,0,0,0,8,0,4,0,0,0
39,19,0,0,4,11,2,4,1,2,1
39,48,0,0,4,8,0,4,0,0,1
39,27,0,0,4,8,0,4,0,1,1
49,12,0,0,4,9,2,4,1,1,3
51,38,0,0,4,13,2,4,1,2,10
19,30,0,0,7,9,0,4,1,0,10
39,13,0,0,4,12,4,4,0,0,8
39,39,122,0,6,8,6,4,0,2,1
64,22,0,0,5,9,2,4,1,0,5
42,23,0,0,4,13,0,4,1,1,10
44,29,0,0,4,9,2,4,1,2,3
8,50,0,0,4,6,2,2,1,2,8
49,24,0,0,6,12,2,4,1,1,10
59,22,0,0,4,8,2,4,1,0,3
39,6,0,0,4,8,2,4,1,0,6
54,15,0,0,4,8,2,4,1,1,3
49,16,0,40,6,9,2,4,1,1,12
59,37,0,0,4,12,2,4,1,2,4
14,57,0,0,4,1,6,2,0,0,9
70,13,0,0,4,9,4,2,1,0,5
34,17,0,0,4,4,4,2,0,0,12
39,16,0,3,4,12,0,4,0,1,10
39,40,0,51,4,12,2,4,1,2,12
39,12,0,0,4,12,4,2,0,1,13
39,21,0,0,4,9,2,2,1,2,11
47,9,0,0,4,12,4,4,1,1,10
51,18,0,0,4,12,2,4,1,2,12
39,2,0,0,0,9,4,4,0,0,0
29,1,0,0,0,9,4,4,0,0,0
13,13,0,0,4,9,2,2,1,1,13
39,17,0,0,4,9,2,4,1,2,3
39,38,104,0,4,13,0,4,1,2,12
54,11,0,0,4,9,2,4,1,1,4
59,33,0,0,4,14,2,4,1,2,10
39,48,0,0,4,15,6,4,0,0,10
81,26,0,0,4,12,2,4,1,2,3
39,4,0,0,0,9,4,4,0,0,0
59,27,0,0,7,13,2,4,1,2,10
39,3,0,0,4,8,4,4,0,0,12
59,15,0,0,4,8,0,4,1,1,4
39,12,0,0,4,9,5,4,0,0,13
44,10,0,0,4,6,4,4,0,1,4
39,38,0,0,4,8,2,4,0,0,10
39,18,0,0,4,8,2,2,1,0,7
39,26,0,0,4,8,0,2,1,0,5
34,12,0,0,7,12,2,2,0,1,10
40,21,0,0,4,8,2,4,1,2,3
39,35,0,0,4,1,0,2,1,0,5
39,23,0,0,4,5,0,2,0,0,7
39,4,0,0,4,7,4,2,0,0,7
44,23,0,0,4,10,2,2,1,1,3
39,18,0,0,6,9,3,4,1,0,3
49,20,0,0,4,9,2,2,1,1,6
39,17,0,0,4,8,5,4,0,0,7
69,9,0,0,4,8,2,4,1,1,5
64,29,0,0,2,8,2,4,1,1,4
39,35,0,0,4,12,2,4,1,2,4
19,57,0,0,4,14,6,2,0,0,1
54,27,0,0,4,9,4,2,1,0,8
44,30,98,0,4,12,2,2,1,2,10
41,11,0,0,2,12,2,2,1,2,11
49,28,0,0,4,13,0,4,0,1,10
39,6,0,0,4,8,2,4,1,0,3
39,18,0,0,1,12,2,4,1,2,3
35,42,0,0,6,5,2,4,0,1,4
49,32,0,77,5,9,0,4,1,1,4
39,37,0,0,4,3,2,4,1,1,3
44,14,0,0,4,12,0,4,0,1,1
34,42,0,0,6,8,2,4,1,1,5
34,9,0,0,4,6,2,4,1,0,14
39,7,40,0,4,3,2,4,1,0,12
39,1,0,0,4,5,4,4,1,0,6
39,10,0,0,4,8,2,4,1,0,3
39,22,0,0,4,9,4,2,0,0,8
49,16,0,0,4,8,4,2,1,0,8
39,12,0,0,4,5,2,4,1,1,3
39,45,0,0,4,3,6,2,1,1,14
39,30,0,0,2,12,0,2,0,0,10
29,41,0,0,0,9,2,2,1,0,0
39,12,0,0,0,9,4,2,0,0,0
39,30,0,0,4,8,2,2,0,0,11
38,28,0,0,4,8,0,2,0,0,5
49,33,0,0,4,12,2,4,1,2,10
39,5,0,0,0,9,4,4,1,0,0
14,1,0,0,0,6,4,4,1,0,0
39,29,95,0,4,8,2,4,1,2,3
39,16,0,0,4,8,5,2,0,0,7
59,14,0,0,4,12,2,4,1,1,12
39,29,0,0,7,8,4,2,0,0,8
39,32,0,0,4,8,0,2,0,0,8
39,17,0,0,4,9,2,2,1,1,7
39,25,0,0,0,8,2,4,1,0,0
39,8,0,0,7,9,4,2,1,0,8
29,24,0,0,6,8,2,2,1,1,1
59,20,0,0,4,8,2,4,1,2,4
29,1,0,0,4,6,4,4,1,0,6
78,28,0,0,4,9,4,4,0,1,3
39,10,0,0,4,11,2,4,1,1,13
49,49,12,0,6,8,2,4,1,0,5
39,20,0,0,4,9,2,4,1,1,3
39,28,0,0,4,8,0,2,0,0,6
39,27,0,0,4,7,0,2,1,1,14
39,32,0,0,0,7,0,2,1,0,0
39,33,0,0,1,12,0,2,0,0,10
39,3,0,0,4,8,4,2,1,0,8
39,12,0,61,2,8,2,2,1,0,11
39,10,0,0,6,4,2,4,1,1,3
59,10,0,0,4,8,4,4,1,0,14
49,17,0,0,6,3,0,4,1,0,5
49,25,70,0,4,3,2,4,1,2,3
31,45,0,0,4,8,6,4,0,0,1
39,7,0,0,4,4,0,4,0,0,8
59,18,0,0,4,8,2,4,1,2,7
29,45,0,0,4,1,2,2,0,0,9
19,37,0,0,4,8,2,2,0,0,9
19,5,0,0,2,8,4,2,0,0,14
34,5,0,0,0,8,4,2,0,0,0
19,46,0,0,6,12,2,4,1,1,5
37,24,0,0,4,8,0,2,0,0,12
39,43,0,0,5,9,2,4,1,1,4
44,32,0,50,4,8,2,4,1,2,12
15,0,0,0,4,6,4,4,0,0,1
27,21,0,0,4,9,0,2,0,0,7
39,34,0,0,7,8,6,4,0,1,1
39,5,0,0,4,8,0,4,1,1,12
39,12,0,0,4,9,2,4,1,1,13
49,7,0,0,0,8,5,2,1,0,0
39,43,0,0,4,9,2,4,1,1,8
19,0,0,0,4,5,4,4,1,0,8
39,23,0,0,7,4,5,2,1,0,7
39,21,0,0,4,8,0,2,1,1,3
39,13,0,0,0,8,4,2,0,0,0
59,18,0,0,4,12,2,4,1,1,10
34,10,0,0,4,11,4,1,0,0,8
39,4,0,0,4,9,4,4,1,0,3
39,39,0,0,4,4,0,4,1,0,11
34,17,0,0,4,8,0,4,0,0,1
39,13,0,0,7,8,0,4,0,0,4
2,54,14,0,6,8,2,4,1,0,7
51,25,0,0,6,9,2,4,1,1,3
37,19,0,0,4,8,2,4,1,0,7
49,33,0,0,4,12,2,4,1,2,4
9,2,0,0,4,9,4,4,0,0,13
19,0,0,0,4,5,4,4,1,0,10
44,25,0,0,4,5,2,4,1,1,3
49,20,0,0,4,5,2,4,1,0,3
34,50,59,0,7,8,2,4,1,1,4
49,36,112,0,5,9,2,4,1,2,4
49,39,0,0,4,8,2,4,1,1,14
34,4,0,0,4,8,4,4,0,0,6
39,7,0,0,4,8,4,2,0,0,7
39,32,0,0,4,8,2,4,1,1,1
19,11,0,0,0,9,0,4,0,0,0
39,47,0,0,6,13,2,4,1,1,5
44,38,98,0,7,13,2,4,1,2,10
87,8,0,0,0,10,4,4,1,1,0
34,49,0,0,7,8,6,2,0,0,10
39,13,0,0,4,4,4,2,1,0,5
49,13,0,50,6,8,2,4,1,2,4
59,17,0,0,4,12,2,4,1,2,10
39,32,0,0,5,13,2,4,1,2,12
39,5,0,0,0,9,4,4,1,0,0
39,11,0,0,4,12,4,2,0,0,7
39,27,98,0,7,13,2,2,1,2,10
19,2,0,0,4,9,4,2,0,0,12
39,21,0,0,2,12,2,2,1,1,4
29,56,0,0,6,12,2,4,1,1,5
39,35,0,0,4,8,2,4,1,1,3
39,16,0,0,4,9,0,4,1,1,3
39,30,98,0,4,9,2,2,1,2,3
39,15,0,0,4,13,2,4,1,2,4
39,19,0,0,4,3,2,4,1,1,3
51,54,0,85,4,8,2,4,1,1,12
39,16,0,0,4,8,2,2,0,1,7
39,26,0,0,4,3,2,2,1,0,14
19,57,0,0,4,1,2,2,1,0,14
39,37,0,0,4,8,6,4,0,0,8
29,8,40,0,4,6,2,4,1,0,3
39,3,0,0,4,6,4,2,1,0,5
19,0,0,0,4,4,4,2,1,0,5
39,37,0,0,2,5,2,4,1,1,4
39,34,0,0,6,8,2,4,1,1,3
39,7,0,0,4,7,4,2,1,0,5
59,19,0,0,4,5,4,2,1,0,5
39,32,0,0,2,5,5,2,0,0,8
9,1,0,0,4,6,4,2,0,0,12
39,19,0,0,4,9,2,4,1,1,3
59,42,42,0,6,8,2,4,1,0,5
23,11,0,0,4,9,0,2,1,0,8
39,26,0,59,4,6,2,4,1,0,14
31,23,0,0,4,11,0,2,0,0,1
39,22,0,0,7,8,0,2,0,0,8
39,31,0,0,4,8,2,4,1,0,3
25,0,0,0,4,5,4,4,1,0,6
49,30,0,0,4,8,2,4,1,2,14
39,9,0,0,4,5,2,4,1,0,6
39,34,0,0,4,8,2,4,1,1,3
39,26,0,0,4,9,2,4,1,2,7
24,3,0,0,7,9,4,4,0,0,1
29,10,0,0,4,8,4,2,0,0,12
39,16,0,0,7,12,4,2,0,0,10
42,16,0,0,4,8,4,4,1,0,3
39,31,0,0,2,5,2,4,1,0,14
39,7,0,0,4,9,4,4,0,0,12
49,5,0,0,4,8,4,4,1,0,3
39,10,0,0,4,8,4,2,0,0,7
49,33,0,0,6,8,2,4,1,1,12
5,34,0,0,0,8,5,2,1,0,0
49,24,0,0,4,8,5,2,1,1,7
39,26,0,0,1,11,2,2,0,1,10
39,26,0,0,4,12,2,2,1,1,7
39,30,0,0,4,6,2,4,1,0,5
39,33,0,0,2,8,2,4,1,0,14
29,7,0,0,4,7,4,4,1,0,5
39,30,56,0,2,6,2,4,1,1,14
39,11,0,0,4,8,4,4,1,0,3
39,39,0,0,4,1,2,4,1,0,3
31,30,0,0,0,8,5,2,0,0,0
24,12,0,0,0,12,2,4,1,0,0
39,34,0,0,4,4,4,2,0,0,8
49,11,0,0,5,12,2,4,1,1,4
49,46,0,0,4,4,0,4,1,0,14
49,26,0,0,4,12,2,4,1,2,5
91,35,0,0,6,9,2,4,1,2,4
47,52,0,0,0,6,2,4,1,0,0
54,31,0,19,4,8,2,4,1,2,3
39,42,0,0,4,12,2,4,1,0,12
59,12,0,0,2,12,2,4,1,1,10
49,30,0,0,4,8,2,4,1,1,3
39,13,0,0,4,10,4,4,1,1,10
47,42,0,0,6,3,2,4,1,1,5
44,24,0,0,4,12,2,4,1,2,5
39,6,0,0,4,9,3,4,1,0,6
37,5,0,0,4,9,4,4,1,0,12
39,23,0,0,4,8,2,4,1,1,14
39,15,0,0,4,6,4,2,0,0,6
19,23,0,0,4,12,0,4,0,0,1
47,33,0,0,4,8,2,4,1,2,3
39,16,0,40,4,9,2,4,1,1,3
47,14,0,0,6,5,2,4,1,1,3
27,8,0,0,4,8,4,2,1,0,7
39,9,0,0,4,5,4,2,1,0,5
39,18,0,0,4,8,2,4,1,1,6
35,35,41,0,4,8,0,4,0,0,8
81,28,0,0,4,8,2,4,1,1,3
42,6,0,0,2,12,4,4,0,0,10
19,50,0,0,6,1,6,2,0,0,8
19,24,0,0,4,9,5,2,0,0,12
39,38,0,0,2,13,2,2,1,2,10
39,42,0,0,4,8,6,4,0,0,7
29,43,0,0,0,2,2,4,1,2,0
29,31,0,0,4,8,4,4,0,0,8
39,16,0,0,4,12,4,4,1,2,10
39,27,0,0,4,11,5,4,1,1,4
44,6,0,0,4,9,4,4,1,0,4
39,6,0,0,4,6,2,4,1,1,6
24,7,0,0,4,12,4,4,1,0,10
39,50,0,0,4,6,2,4,1,0,14
39,19,0,0,4,8,2,4,1,0,3
44,20,0,0,4,8,2,4,1,1,14
39,10,0,0,4,8,4,4,1,1,7
49,41,0,0,4,5,2,4,1,1,3
44,21,0,0,4,5,2,2,1,1,3
39,12,0,0,4,8,2,4,1,0,7
39,21,0,50,6,5,2,4,1,2,12
29,3,0,0,4,8,4,4,1,0,3
39,36,0,0,4,7,0,4,1,0,5
39,8,0,0,4,4,4,4,1,0,14
